Part_ID,Date,Shift,Machine,Operator,Supplier,True_Diameter_mm,Diameter_mm,True_Length_mm,Length_mm,Temperature_C,Cycle_Time_sec,Defect_Type,Inspection_Result
P04316,2026-02-04,A,M2,O2,Supplier A,20.014790808612894,20.02767800134178,49.96398369887321,49.97234665553398,22.228201836439613,42.234411431731324,None,Pass
P04317,2026-01-22,B,M4,O3,Supplier A,20.000163303943843,19.9831622342526,49.97627365982263,49.95956367418897,22.280466738714892,42.3729942137416,None,Pass
P04318,2026-01-31,C,M2,O3,Supplier C,20.022556655594517,20.026442005345835,50.00260286249142,49.98724951486216,19.62870615515547,44.222674244760896,None,Pass
P04319,2026-02-26,B,M4,O3,Supplier C,20.00332607911276,20.015953521190756,49.969575878976265,49.97351627572686,20.787596914124432,45.10690252820055,None,Pass
P04320,2026-02-01,B,M1,O2,Supplier A,19.949307400431266,19.957761263963274,49.77452197659265,49.767177801641985,19.363570889341247,39.66627857948438,None,Pass
P04321,2026-01-13,B,M3,O1,Supplier A,20.267030006260825,20.25863974944909,49.86814253343549,49.85051440718287,25.002993919426128,45.35835209038946,None,Pass
P04322,2026-01-30,B,M2,O1,Supplier C,19.99293409532927,19.995613068840765,50.01923036807072,50.00994985264866,20.348257933701646,43.023833762516645,None,Pass
P04323,2026-01-11,C,M2,O3,Supplier B,20.030901620131406,20.043682601261466,49.86475959896442,49.86968889860405,22.42349514477791,42.69988686115739,None,Pass
P04324,2026-02-26,A,M2,O3,Supplier A,19.992387078655387,19.99977457919105,49.89024261231523,49.89533201933194,20.022321051216355,44.21752627165484,None,Pass
P04325,2026-01-07,B,M4,O2,Supplier A,20.024947503039513,20.01271616885183,50.08140222481652,50.08960357855618,23.297724957328096,46.532189214764266,None,Pass
P04326,2026-03-02,B,M2,O1,Supplier B,20.063551507745572,20.065217177353606,49.79305653826749,49.79021464112901,19.513440213137468,42.65180369210204,Taper,Fail
P04327,2026-01-18,A,M4,O3,Supplier B,20.025300185159036,20.028468287350357,49.86815338154579,49.85961043179205,21.94305818232128,45.56156087933351,None,Pass
P04328,2026-02-13,A,M2,O2,Supplier B,19.9677004398275,19.96835065743083,50.066886404314474,50.06200832707526,23.40596347688652,43.36967149319121,Taper,Fail
P04329,2026-02-26,C,M1,O2,Supplier B,19.96998992324747,19.98749341762833,49.90185949409487,49.91711564076166,21.13324926151101,42.43186910347153,None,Pass
P04330,2026-01-16,A,M4,O1,Supplier B,20.023791505280418,20.00860517090227,49.982925182451005,49.97893039278609,21.414844129642503,45.224147156303154,None,Pass
P04331,2026-03-01,A,M1,O2,Supplier A,19.934109480317815,19.9446822316097,49.67547500602298,49.68613551723701,20.98947285053923,44.087594210402386,Burr,Fail
P04332,2026-01-30,B,M2,O3,Supplier B,19.987141901563156,19.992755486779043,50.11022935162638,50.10862697056883,20.276609009232164,43.54041883796825,None,Pass
P04333,2026-02-04,A,M4,O3,Supplier C,19.99442848992232,19.9928678480347,50.10919005279051,50.11008527125248,23.16156668269469,44.74619919233523,None,Pass
P04334,2026-01-26,A,M4,O1,Supplier B,19.989986194145814,19.989075054402146,49.992627926165994,49.99298117491659,20.779162328226708,44.82357585294241,None,Pass
P04335,2026-03-05,A,M4,O3,Supplier C,19.99257593360813,20.00906533760134,49.85978320717907,49.86135855872707,23.074790032146666,45.525735021052,None,Pass
P04336,2026-02-14,A,M2,O1,Supplier B,20.020405751464544,20.0162405287125,50.180326892738464,50.167492562033715,24.05940060065139,42.762651939746824,None,Pass
P04337,2026-01-26,B,M4,O3,Supplier B,20.02612867621393,20.026089831444775,50.26784191996286,50.2640003335567,19.16610000932797,44.440078818670194,None,Pass
P04338,2026-01-09,C,M2,O2,Supplier C,20.01815728153648,20.022546439915907,50.19666007792729,50.186969443207964,23.856281491381985,44.09979603768395,None,Pass
P04339,2026-02-27,A,M3,O3,Supplier B,20.243551882432367,20.236014555182738,50.09890185279306,50.10392340034218,20.79150872971192,45.436319864316424,None,Pass
P04340,2026-02-13,B,M3,O1,Supplier B,20.213146876100332,20.209898959114902,50.013566295944976,50.00349552649974,23.102640211625122,43.122422235262775,None,Pass
P04341,2026-01-12,B,M1,O1,Supplier B,19.943622360199495,19.930172249476442,49.95124120417344,49.948002306074706,23.33111585291072,41.6712072110184,None,Pass
P04342,2026-02-02,A,M2,O3,Supplier B,19.938711272752137,19.937461399335714,50.15562082506399,50.14952333013737,18.942791977775304,43.94093425925581,None,Pass
P04343,2026-01-20,B,M2,O1,Supplier A,20.02427236461328,20.024853169885375,49.98030272579178,49.97587132563074,22.813964834641972,42.83258362719876,None,Pass
P04344,2026-01-20,B,M2,O2,Supplier B,20.013859076061173,20.02023564841141,49.63946700657392,49.659096374116615,21.934445194269212,46.21223706628325,None,Pass
P04345,2026-02-02,A,M2,O1,Supplier C,20.00269662130795,19.987167336616064,49.99784602882336,49.990164264564726,20.769211707614268,42.81784013309809,None,Pass
P04346,2026-01-08,B,M3,O2,Supplier A,20.209409023992862,20.213829707701596,49.97443617214573,49.981972244697026,22.12175742177951,44.15644571503905,None,Pass
P04347,2026-01-19,A,M1,O1,Supplier B,19.980774565989176,19.982235950897422,49.91767651661505,49.92154566917177,21.94611426213259,42.11090821405106,None,Pass
P04348,2026-01-08,C,M1,O1,Supplier A,20.00323860734427,19.993680736475458,50.09703886158052,50.10018266586949,23.563110216086766,43.09370163383431,None,Pass
P04349,2026-03-02,C,M4,O3,Supplier C,19.98145528297014,19.98678355557924,49.91659561603504,49.913002958696374,20.90888557596389,44.86957325303577,None,Pass
P04350,2026-02-27,C,M2,O3,Supplier A,19.99000708438658,19.985292783928166,50.022671887224924,50.033907992833264,19.94085223300691,42.964818956381656,None,Pass
P04351,2026-01-14,A,M3,O2,Supplier C,20.237579106533715,20.254727426651627,49.70379340958437,49.71701058577275,22.55078144645604,44.40064739013716,None,Pass
P04352,2026-02-08,C,M3,O2,Supplier C,20.247526201235456,20.252958074841022,49.87317553040113,49.88227938694426,23.05685513436568,47.54377904735056,None,Pass
P04353,2026-01-18,B,M3,O3,Supplier B,20.193670850064613,20.2021931524142,49.960559301568104,49.94312170644063,21.956733350253778,44.002244378701164,None,Pass
P04354,2026-02-07,A,M2,O2,Supplier C,20.005864681780714,20.016391209911493,49.753124068808454,49.765662143624226,22.894883127972054,45.161715066889165,None,Pass
P04355,2026-02-01,C,M2,O1,Supplier C,19.998868002433195,20.00880490821117,49.88268688263692,49.88228419100652,21.61667679835242,42.39563635141266,None,Pass
P04356,2026-01-06,C,M4,O1,Supplier A,19.984726976307336,19.9893834800692,50.0852933560659,50.09158417748759,21.886634686244335,43.68080918722231,Tool mark,Fail
P04357,2026-02-21,A,M4,O2,Supplier B,20.068187275957804,20.076560443750328,49.94601190948525,49.96000563364724,22.990074403323515,43.11014357978735,None,Pass
P04358,2026-02-20,C,M2,O3,Supplier A,20.005759798066133,20.005055383781826,50.16750464846799,50.172784651369525,21.103408267186982,41.6563765261796,None,Pass
P04359,2026-01-08,A,M3,O2,Supplier C,20.187680711628456,20.18492073354329,50.03540915933152,50.030849515525254,21.389902805659453,44.98777239314794,None,Pass
P04360,2026-01-17,B,M4,O2,Supplier C,19.98781707750138,19.983807563303223,49.84520062950734,49.83408142508393,22.880606840161196,44.13788738182809,None,Pass
P04361,2026-01-11,A,M1,O3,Supplier B,19.9766510803562,19.971244279748383,50.15842720697129,50.166301218773846,23.152207119537774,43.89151468946705,None,Pass
P04362,2026-01-28,A,M4,O1,Supplier B,19.998901680029157,19.98394144775473,50.07696815921293,50.080433123045964,23.666585347495797,44.53195069324176,None,Pass
P04363,2026-01-31,C,M2,O2,Supplier C,19.989358356957542,19.990379999803203,50.03030468383142,50.03156520745219,20.242598000289274,44.90592644819071,None,Pass
P04364,2026-02-12,B,M4,O1,Supplier B,20.027515759216506,20.017925635335082,50.117712406951576,50.1081260909396,22.30395889584517,45.06182584567066,None,Pass
P04365,2026-02-11,A,M3,O2,Supplier C,20.243069207651118,20.255160069832453,49.882858266092384,49.8826470432118,23.831314103621086,46.712396457298816,None,Pass
P04366,2026-01-13,C,M4,O2,Supplier B,20.029645944754773,20.04232957199524,50.02701841296279,50.029738807471055,23.626914228330843,46.37331379791171,None,Pass
P04367,2026-02-02,C,M1,O3,Supplier A,19.988435977439305,19.979411097834255,49.90570482195638,49.902560702788584,20.10221714311787,40.617508241238106,None,Pass
P04368,2026-02-21,C,M1,O1,Supplier B,19.963427207201974,19.945491629987174,50.08726640330104,50.086648997663254,21.627453568397875,39.96548525722412,None,Pass
P04369,2026-02-27,C,M4,O3,Supplier C,20.010300410271164,20.00625062273564,49.85419143378393,49.8518529194762,20.776013211641548,43.696870335141185,None,Pass
P04370,2026-02-24,C,M3,O2,Supplier B,20.148543895883765,20.156917721443385,50.01444166239421,50.01076959859288,20.522256950475164,42.52345958358849,None,Pass
P04371,2026-01-22,B,M3,O2,Supplier B,20.223221465653037,20.213080889649753,50.12964482306342,50.142443289273665,21.001073898527263,44.68824096947417,None,Pass
P04372,2026-02-05,A,M1,O1,Supplier C,19.974918406648893,19.987953949423282,49.96276719599464,49.95983678783074,22.00594584983252,40.37516501075878,None,Pass
P04373,2026-01-13,C,M1,O1,Supplier B,19.95443839004577,19.953358804636146,50.15480480194054,50.160258626701484,23.166783355073882,43.16350016452928,None,Pass
P04374,2026-01-26,A,M4,O2,Supplier B,19.986252307303953,19.990334986028646,49.924676828484685,49.93345299718138,19.006731653147302,44.64764990796569,None,Pass
P04375,2026-01-21,A,M2,O1,Supplier B,19.95209206689239,19.938377544124748,49.856186953981386,49.84995341723258,23.1107397123905,45.70398764862402,None,Pass
P04376,2026-01-20,B,M3,O3,Supplier C,20.29088781181571,20.29839431837322,50.03034407652358,50.02411888519181,24.437588414162683,45.943589454500454,None,Pass
P04377,2026-02-26,A,M2,O3,Supplier A,20.044008846587317,20.040471221677336,49.98401276200702,49.99970617737776,19.182913869154245,45.626523992735564,None,Pass
P04378,2026-02-17,B,M2,O2,Supplier A,19.982810591441968,19.975899671760164,50.13988362293082,50.1480158620865,22.129506056090474,42.8647853805603,None,Pass
P04379,2026-02-25,C,M1,O3,Supplier C,19.94917061658983,19.946274486786088,49.89731062241227,49.89670074257532,19.20644999804022,41.49319288572543,None,Pass
P04380,2026-01-25,B,M4,O1,Supplier A,20.046084151568472,20.045572617192953,50.11411843841884,50.10210443808359,21.331813456765815,43.879212033321224,None,Pass
P04381,2026-01-28,B,M4,O3,Supplier C,20.00998211371164,20.013309247905646,50.00687641812796,49.996058011355935,19.194750217390045,45.11959304028708,None,Pass
P04382,2026-02-22,B,M1,O2,Supplier C,19.992683770020957,20.00829522607871,50.115157136819825,50.11750578601438,21.64041636556716,40.93829872831157,None,Pass
P04383,2026-01-07,C,M2,O3,Supplier B,20.021152475504408,20.0177246925117,49.90323565661714,49.916873140086906,23.160039907479252,42.05099594257896,None,Pass
P04384,2026-02-17,A,M3,O3,Supplier C,20.225604263180525,20.221712818036515,49.95643028238212,49.96580375820821,22.578905786825462,44.248868625050925,None,Pass
P04385,2026-02-14,A,M2,O1,Supplier C,20.04396796036544,20.038303634543723,50.00660694981677,49.987155332565905,24.918725979393372,43.02685811752208,Surface finish,Fail
P04386,2026-01-26,B,M3,O3,Supplier C,20.242901756713316,20.238855971106005,50.140497610520356,50.134335133221775,19.938290930861577,45.22200821140637,None,Pass
P04387,2026-03-02,B,M2,O3,Supplier B,19.99251502337664,19.996350000683663,50.05857416681974,50.05517286308301,20.66463780799656,42.527850505920334,None,Pass
P04388,2026-01-18,B,M1,O3,Supplier A,20.040451551502297,20.03507353321874,49.825561901243056,49.82520188218562,21.515375796197738,41.963012473487424,None,Pass
P04389,2026-01-25,A,M2,O1,Supplier B,19.984991250586265,19.973927494376838,49.89825950411008,49.89808587914818,17.999809920009046,41.55392528383079,None,Pass
P04390,2026-01-26,A,M3,O3,Supplier C,20.24785420756492,20.249120372741228,49.98488582874688,49.97437187197869,21.348169170528102,43.00463193677727,None,Pass
P04391,2026-01-27,B,M1,O1,Supplier A,19.979729839954913,19.97822731432828,49.912128114899865,49.91441798029751,19.591552940308834,40.68892017966066,None,Pass
P04392,2026-01-25,B,M4,O1,Supplier A,19.946368429089425,19.933933732742464,50.2027518583094,50.19588022075961,21.597612692187596,46.70523476830437,None,Pass
P04393,2026-02-02,B,M1,O2,Supplier C,20.014920703603504,20.01975315694636,49.915035157897904,49.92270905441487,20.915564164021543,40.010829391288155,None,Pass
P04394,2026-03-03,C,M1,O1,Supplier B,19.959989973635142,19.96491695266569,49.8578061376851,49.85675483943313,20.833135930480104,41.9325232426381,None,Pass
P04395,2026-02-02,C,M3,O2,Supplier B,20.20767751711535,20.232483963369745,49.93552091747973,49.939230990943905,21.473920728352553,45.326334679998304,None,Pass
P04396,2026-02-11,A,M3,O1,Supplier C,20.19204849826848,20.19644436775715,50.0714073855126,50.06908951304049,23.250730813394338,44.95488567697048,None,Pass
P04397,2026-02-14,B,M2,O3,Supplier C,20.04163711555912,20.040823821485283,49.96077679354759,49.960348971362684,21.943549429021814,43.150607821783225,None,Pass
P04398,2026-02-13,A,M2,O1,Supplier B,20.001406793969856,19.995068531623197,50.18904408700072,50.18859816038985,22.840561239635342,44.12290046429754,None,Pass
P04399,2026-01-24,A,M1,O3,Supplier B,19.972543685075344,19.97951941310612,49.831157933871424,49.83493543929908,19.712308502686376,41.32842080206707,None,Pass
P04400,2026-01-22,C,M3,O3,Supplier B,20.25493817981218,20.259031917169317,49.969092507889115,49.97596024836671,21.234341421234245,43.88408366806283,None,Pass
P04401,2026-01-26,A,M2,O1,Supplier A,20.000960630161657,19.99666208735997,50.31133570349421,50.31973021020207,21.4050954486524,43.8347306073756,None,Pass
P04402,2026-01-26,A,M1,O1,Supplier C,20.019200699618406,20.002069229696975,50.06792682012403,50.05972936365306,19.562473091223428,41.37350409096846,None,Pass
P04403,2026-02-23,C,M2,O3,Supplier B,20.013014731112165,20.01669370007178,49.911712763095736,49.916517771165374,20.56275761242232,42.409767631994804,None,Pass
P04404,2026-02-01,C,M4,O2,Supplier C,20.04551516532146,20.05309122147632,49.80012535335443,49.80363214752443,21.18078934560113,44.25414666954021,None,Pass
P04405,2026-03-01,C,M2,O2,Supplier B,19.95886401852895,19.961333001663313,49.888217722518235,49.89555070892408,19.64698152504074,43.809817553265894,None,Pass
P04406,2026-03-04,C,M4,O1,Supplier A,20.028506690951698,20.030089072631192,49.99944986786123,49.993164105632125,21.6532180875163,43.15294943601664,None,Pass
P04407,2026-02-14,A,M2,O2,Supplier C,20.060051114969937,20.07229008783226,50.1347307514294,50.141036550580274,24.659328594522844,41.68608206263878,None,Pass
P04408,2026-02-14,B,M1,O3,Supplier A,19.97046341724578,19.96217730065913,49.866913383182585,49.858994111316335,23.952392131469036,42.62511952132464,None,Pass
P04409,2026-01-12,B,M2,O3,Supplier C,19.99928034904377,20.004436235185853,49.86336434894361,49.85845326419444,23.73991261165545,43.37313311218255,None,Pass
P04410,2026-01-14,B,M2,O3,Supplier B,19.979377567105736,19.99037845657812,49.98239234869806,49.997893651402926,22.870945535977107,44.63851410720033,None,Pass
P04411,2026-02-16,A,M1,O1,Supplier B,19.993277378746868,19.993055017325453,50.21002422610774,50.22570619805817,22.939344832899508,40.964542579006796,None,Pass
P04412,2026-03-05,A,M3,O3,Supplier A,20.224176473808335,20.230801134700247,50.136475619850096,50.14195432579644,20.872906374283815,45.057961333720726,None,Pass
P04413,2026-02-22,A,M2,O2,Supplier A,19.99254811592303,19.993155551371427,49.7826092071109,49.782542427458964,20.355330353736914,43.556992421429655,None,Pass
P04414,2026-01-21,C,M3,O2,Supplier A,20.267323493024602,20.2703158771858,49.982523517176645,49.99543826233209,21.503656133429455,44.52300420568815,None,Pass
P04415,2026-02-14,A,M2,O1,Supplier C,19.95258604977057,19.950951448306057,50.05194748107209,50.06380201314472,23.35068699190135,44.94711126162689,None,Pass
P04416,2026-02-11,B,M2,O3,Supplier A,19.930170788035138,19.933249116305802,49.991645689222175,49.988130326308514,24.823240275375035,44.99594272554897,None,Pass
P04417,2026-01-08,C,M2,O1,Supplier A,20.01870928647771,20.005816387845076,49.8619051521159,49.85673972828578,22.470074621203704,46.54700730293918,None,Pass
P04418,2026-02-26,C,M1,O3,Supplier A,20.02494250007555,20.02816390499323,50.11264492502433,50.1136860101901,20.598509494226942,41.617592721641905,None,Pass
P04419,2026-01-25,B,M3,O3,Supplier B,20.19019798332246,20.19285828835941,50.08006276899226,50.08523649390228,19.976575829609676,44.134267345797724,None,Pass
P04420,2026-02-10,A,M1,O2,Supplier B,19.9933923769311,19.991123086585553,50.16833643268716,50.1732649148941,22.80091719612347,41.88311498477777,None,Pass
P04421,2026-01-25,C,M3,O1,Supplier B,20.146612245421466,20.14709222713142,50.0207736243272,50.018677453002816,21.047789941959657,46.606759932646064,None,Pass
P04422,2026-03-01,B,M4,O2,Supplier C,20.004601881971073,20.004464830567183,49.94627450127525,49.954730440396176,20.860051210049562,43.30553679057884,None,Pass
P04423,2026-02-02,B,M4,O1,Supplier B,20.007122895271888,20.004672887095953,50.052972044577274,50.034773041444424,20.66774982197089,42.92676020269902,None,Pass
P04424,2026-02-24,C,M2,O2,Supplier C,20.000119695858107,19.999900299248853,49.90385699495405,49.903646148420904,17.315990312727834,40.43543828045647,None,Pass
P04425,2026-03-02,A,M2,O1,Supplier A,19.99428586980324,19.987678267365276,50.10411481615296,50.0891113740019,21.782946600445708,45.32639689317006,None,Pass
P04426,2026-01-07,B,M4,O3,Supplier B,20.004949812660318,20.00379182222976,50.203969576090074,50.20773160821318,23.50931635463488,43.73379367148714,Surface finish,Fail
